,banner_id,campaign_id,Duplicate_indicator
0,100,1,1
1,100,1,1
2,100,1,1
3,100,1,1
4,100,1,1
5,100,26,1
6,100,26,1
7,100,26,1
8,100,26,1
9,100,26,1
10,100,26,1
11,100,3,1
12,100,3,1
13,100,3,1
14,100,3,1
15,100,3,1
16,100,3,1
17,100,3,1
18,100,3,1
19,100,3,1
20,100,31,1
21,100,31,1
22,100,31,1
23,100,37,1
24,100,37,1
25,100,37,1
26,100,37,1
27,100,50,1
28,100,50,1
29,100,50,1
30,100,50,1
31,100,50,1
32,100,50,1
33,100,50,1
34,100,6,1
35,100,6,1
36,100,6,1
37,100,6,1
38,100,6,1
39,100,6,1
40,100,6,1
41,100,6,1
42,100,6,1
43,100,6,1
44,100,6,1
45,100,6,1
46,101,14,1
47,101,14,1
48,101,14,1
49,101,14,1
50,101,14,1
51,101,14,1
52,101,14,1
53,101,14,1
54,101,14,1
55,101,14,1
56,101,14,1
57,101,15,1
58,101,15,1
59,101,15,1
60,101,22,1
61,101,22,1
62,101,22,1
63,101,22,1
64,101,22,1
65,101,22,1
66,101,24,1
67,101,24,1
68,101,24,1
69,101,24,1
70,101,24,1
71,101,24,1
72,101,24,1
73,101,24,1
74,101,24,1
75,101,24,1
76,101,26,1
77,101,26,1
78,101,26,1
79,101,26,1
80,101,26,1
81,101,32,1
82,101,32,1
83,101,32,1
84,101,32,1
85,101,32,1
86,101,32,1
87,101,32,1
88,101,32,1
89,101,32,1
90,101,38,1
91,101,38,1
92,101,38,1
93,101,38,1
94,101,42,1
95,101,42,1
96,101,42,1
97,101,42,1
98,101,42,1
99,101,42,1
100,101,42,1
101,101,42,1
102,101,42,1
103,101,42,1
104,102,2,1
105,102,2,1
106,102,2,1
107,102,2,1
108,102,2,1
109,102,2,1
110,102,2,1
111,102,21,1
112,102,21,1
113,102,21,1
114,102,21,1
115,102,21,1
116,102,21,1
117,102,22,1
118,102,22,1
119,102,22,1
120,102,22,1
121,102,22,1
122,102,22,1
123,102,22,1
124,102,22,1
125,102,24,1
126,102,24,1
127,102,24,1
128,102,24,1
129,102,24,1
130,102,24,1
131,102,29,1
132,102,29,1
133,102,29,1
134,102,29,1
135,102,29,1
136,102,29,1
137,102,29,1
138,102,29,1
139,102,29,1
140,102,29,1
141,102,29,1
142,102,29,1
143,102,33,1
144,102,33,1
145,102,33,1
146,102,33,1
147,102,33,1
148,102,44,1
149,102,44,1
150,102,44,1
151,102,44,1
152,102,44,1
153,102,5,1
154,102,5,1
155,102,5,1
156,102,5,1
157,102,5,1
158,103,19,1
159,103,19,1
160,103,19,1
161,103,19,1
162,103,19,1
163,103,19,1
164,103,19,1
165,103,33,1
166,103,33,1
167,103,33,1
168,103,33,1
169,103,34,1
170,103,34,1
171,103,34,1
172,103,37,1
173,103,37,1
174,103,44,1
175,103,44,1
176,103,44,1
177,103,44,1
178,103,44,1
179,103,45,1
180,103,45,1
181,103,45,1
182,103,45,1
183,103,45,1
184,103,45,1
185,103,50,1
186,103,50,1
187,103,6,1
188,103,6,1
189,103,6,1
190,103,6,1
191,103,6,1
192,103,6,1
193,103,6,1
194,103,6,1
195,104,10,1
196,104,10,1
197,104,10,1
198,104,10,1
199,104,10,1
200,104,13,1
201,104,13,1
202,104,13,1
203,104,13,1
204,104,13,1
205,104,13,1
206,104,13,1
207,104,13,1
208,104,13,1
209,104,13,1
210,104,13,1
211,104,25,1
212,104,25,1
213,104,25,1
214,104,25,1
215,104,25,1
216,104,25,1
217,104,25,1
218,104,25,1
219,104,32,1
220,104,32,1
221,104,32,1
222,104,32,1
223,104,32,1
224,104,32,1
225,104,34,1
226,104,34,1
227,104,34,1
228,104,34,1
229,104,34,1
230,104,34,1
231,104,34,1
232,104,39,1
233,104,39,1
234,104,39,1
235,104,45,1
236,104,45,1
237,104,45,1
238,104,45,1
239,104,45,1
240,104,45,1
241,104,45,1
242,104,45,1
243,104,45,1
244,104,50,1
245,104,50,1
246,104,50,1
247,104,50,1
248,104,50,1
249,104,50,1
250,104,7,1
251,104,7,1
252,104,7,1
253,104,7,1
254,104,7,1
255,104,7,1
256,104,7,1
257,104,7,1
258,104,7,1
259,104,7,1
260,104,7,1
261,104,7,1
262,104,7,1
263,104,7,1
264,104,7,1
265,105,11,1
266,105,11,1
267,105,11,1
268,105,11,1
269,105,11,1
270,105,11,1
271,105,11,1
272,105,11,1
273,105,18,1
274,105,18,1
275,105,18,1
276,105,18,1
277,105,18,1
278,105,18,1
279,105,18,1
280,105,18,1
281,105,18,1
282,105,18,1
283,105,2,1
284,105,2,1
285,105,2,1
286,105,2,1
287,105,2,1
288,105,2,1
289,105,2,1
290,105,2,1
291,105,26,1
292,105,26,1
293,105,26,1
294,105,26,1
295,105,27,1
296,105,27,1
297,105,27,1
298,105,27,1
299,105,27,1
300,105,27,1
301,105,27,1
302,105,27,1
303,105,27,1
304,105,29,1
305,105,29,1
306,105,29,1
307,105,29,1
308,105,29,1
309,105,29,1
310,105,29,1
311,105,35,1
312,105,35,1
313,105,35,1
314,105,35,1
315,105,35,1
316,105,35,1
317,105,35,1
318,105,35,1
319,105,35,1
320,105,35,1
321,105,35,1
322,105,42,1
323,105,42,1
324,105,42,1
325,105,42,1
326,105,42,1
327,105,44,1
328,105,44,1
329,105,44,1
330,105,44,1
331,105,44,1
332,105,44,1
333,105,44,1
334,105,46,1
335,105,46,1
336,105,46,1
337,105,46,1
338,105,46,1
339,105,46,1
340,105,46,1
341,105,46,1
342,105,46,1
343,105,46,1
344,105,6,1
345,105,6,1
346,105,6,1
347,105,6,1
348,105,6,1
349,105,6,1
350,105,6,1
351,105,6,1
352,105,6,1
353,105,6,1
354,105,6,1
355,105,6,1
356,105,9,1
357,105,9,1
358,105,9,1
359,105,9,1
360,105,9,1
361,105,9,1
362,105,9,1
363,106,1,1
364,106,1,1
365,106,1,1
366,106,1,1
367,106,1,1
368,106,1,1
369,106,1,1
370,106,12,1
371,106,12,1
372,106,12,1
373,106,12,1
374,106,12,1
375,106,12,1
376,106,12,1
377,106,12,1
378,106,12,1
379,106,14,1
380,106,14,1
381,106,14,1
382,106,14,1
383,106,14,1
384,106,14,1
385,106,14,1
386,106,14,1
387,106,16,1
388,106,16,1
389,106,16,1
390,106,16,1
391,106,16,1
392,106,16,1
393,106,16,1
394,106,16,1
395,106,23,1
396,106,23,1
397,106,23,1
398,106,23,1
399,106,23,1
400,106,3,1
401,106,3,1
402,106,3,1
403,106,3,1
404,106,3,1
405,106,3,1
406,106,3,1
407,106,3,1
408,106,3,1
409,106,3,1
410,106,3,1
411,106,31,1
412,106,31,1
413,106,31,1
414,106,31,1
415,106,31,1
416,106,35,1
417,106,35,1
418,106,35,1
419,106,35,1
420,106,35,1
421,106,35,1
422,106,43,1
423,106,43,1
424,106,43,1
425,106,43,1
426,106,43,1
427,106,43,1
428,106,43,1
429,106,43,1
430,106,46,1
431,106,46,1
432,106,46,1
433,106,47,1
434,106,47,1
435,106,47,1
436,106,47,1
437,106,47,1
438,106,47,1
439,106,47,1
440,106,48,1
441,106,48,1
442,106,48,1
443,106,48,1
444,106,48,1
445,106,48,1
446,106,48,1
447,106,48,1
448,106,48,1
449,106,48,1
450,106,8,1
451,106,8,1
452,106,8,1
453,106,8,1
454,106,8,1
455,106,8,1
456,106,8,1
457,106,8,1
458,106,8,1
459,106,8,1
460,106,8,1
461,107,14,1
462,107,14,1
463,107,14,1
464,107,14,1
465,107,14,1
466,107,14,1
467,107,14,1
468,107,14,1
469,107,14,1
470,107,14,1
471,107,14,1
472,107,14,1
473,107,16,1
474,107,16,1
475,107,16,1
476,107,16,1
477,107,16,1
478,107,16,1
479,107,16,1
480,107,18,1
481,107,18,1
482,107,18,1
483,107,18,1
484,107,18,1
485,107,18,1
486,107,22,1
487,107,22,1
488,107,22,1
489,107,22,1
490,107,22,1
491,107,22,1
492,107,22,1
493,107,22,1
494,107,28,1
495,107,28,1
496,107,28,1
497,107,28,1
498,107,28,1
499,107,28,1
500,107,3,1
501,107,3,1
502,107,3,1
503,107,3,1
504,107,3,1
505,107,38,1
506,107,38,1
507,107,38,1
508,107,38,1
509,107,38,1
510,107,38,1
511,107,38,1
512,107,46,1
513,107,46,1
514,107,46,1
515,107,46,1
516,107,46,1
517,107,9,1
518,107,9,1
519,107,9,1
520,107,9,1
521,107,9,1
522,107,9,1
523,107,9,1
524,108,12,1
525,108,12,1
526,108,12,1
527,108,12,1
528,108,12,1
529,108,12,1
530,108,12,1
531,108,19,1
532,108,19,1
533,108,19,1
534,108,19,1
535,108,19,1
536,108,19,1
537,108,19,1
538,108,19,1
539,108,19,1
540,108,19,1
541,108,2,1
542,108,2,1
543,108,2,1
544,108,2,1
545,108,22,1
546,108,22,1
547,108,22,1
548,108,22,1
549,108,22,1
550,108,22,1
551,108,22,1
552,108,22,1
553,108,22,1
554,108,22,1
555,108,22,1
556,108,22,1
557,108,28,1
558,108,28,1
559,108,28,1
560,108,28,1
561,108,28,1
562,108,28,1
563,108,28,1
564,108,28,1
565,108,28,1
566,108,31,1
567,108,31,1
568,108,31,1
569,108,31,1
570,108,31,1
571,108,31,1
572,108,31,1
573,108,31,1
574,108,31,1
575,108,36,1
576,108,36,1
577,108,36,1
578,108,36,1
579,108,36,1
580,108,36,1
581,108,37,1
582,108,37,1
583,108,37,1
584,108,37,1
585,108,37,1
586,108,37,1
587,108,37,1
588,108,37,1
589,108,38,1
590,108,38,1
591,108,38,1
592,108,38,1
593,108,38,1
594,108,38,1
595,108,41,1
596,108,41,1
597,108,41,1
598,108,41,1
599,108,41,1
600,108,41,1
601,108,41,1
602,108,41,1
603,108,41,1
604,108,46,1
605,108,46,1
606,108,46,1
607,108,46,1
608,108,47,1
609,108,47,1
610,108,47,1
611,108,47,1
612,108,49,1
613,108,49,1
614,108,49,1
615,108,49,1
616,108,49,1
617,108,49,1
618,108,49,1
619,108,7,1
620,108,7,1
621,108,7,1
622,108,7,1
623,108,7,1
624,108,7,1
625,109,13,1
626,109,13,1
627,109,13,1
628,109,13,1
629,109,13,1
630,109,13,1
631,109,13,1
632,109,13,1
633,109,13,1
634,109,14,1
635,109,14,1
636,109,14,1
637,109,14,1
638,109,14,1
639,109,16,1
640,109,16,1
641,109,16,1
642,109,16,1
643,109,18,1
644,109,18,1
645,109,18,1
646,109,18,1
647,109,18,1
648,109,18,1
649,109,20,1
650,109,20,1
651,109,20,1
652,109,20,1
653,109,20,1
654,109,29,1
655,109,29,1
656,109,43,1
657,109,43,1
658,109,43,1
659,109,43,1
660,109,43,1
661,109,43,1
662,109,43,1
663,109,43,1
664,109,46,1
665,109,46,1
666,109,46,1
667,109,46,1
668,109,46,1
669,109,46,1
670,109,47,1
671,109,47,1
672,109,47,1
673,109,47,1
674,109,47,1
675,109,47,1
676,109,47,1
677,109,49,1
678,109,49,1
679,109,49,1
680,109,49,1
681,109,49,1
682,109,49,1
683,109,49,1
684,109,50,1
685,109,50,1
686,109,50,1
687,109,50,1
688,109,50,1
689,109,50,1
690,110,12,1
691,110,12,1
692,110,12,1
693,110,12,1
694,110,12,1
695,110,12,1
696,110,12,1
697,110,14,1
698,110,14,1
699,110,14,1
700,110,14,1
701,110,14,1
702,110,14,1
703,110,22,1
704,110,22,1
705,110,22,1
706,110,22,1
707,110,22,1
708,110,22,1
709,110,22,1
710,110,22,1
711,110,28,1
712,110,28,1
713,110,28,1
714,110,28,1
715,110,28,1
716,110,28,1
717,110,28,1
718,110,32,1
719,110,32,1
720,110,32,1
721,110,32,1
722,110,32,1
723,110,33,1
724,110,33,1
725,110,33,1
726,110,33,1
727,110,33,1
728,110,33,1
729,110,33,1
730,110,33,1
731,110,34,1
732,110,34,1
733,110,34,1
734,110,34,1
735,110,34,1
736,110,34,1
737,110,34,1
738,110,34,1
739,110,34,1
740,110,36,1
741,110,36,1
742,110,38,1
743,110,38,1
744,110,38,1
745,110,38,1
746,110,38,1
747,110,38,1
748,110,38,1
749,110,38,1
750,110,38,1
751,110,38,1
752,110,38,1
753,110,45,1
754,110,45,1
755,110,45,1
756,110,45,1
757,110,45,1
758,110,49,1
759,110,49,1
760,110,49,1
761,110,49,1
762,110,49,1
763,111,1,1
764,111,1,1
765,111,1,1
766,111,1,1
767,111,2,1
768,111,2,1
769,111,2,1
770,111,2,1
771,111,20,1
772,111,20,1
773,111,20,1
774,111,20,1
775,111,20,1
776,111,20,1
777,111,20,1
778,111,20,1
779,111,20,1
780,111,28,1
781,111,28,1
782,111,30,1
783,111,30,1
784,111,30,1
785,111,30,1
786,111,30,1
787,111,30,1
788,111,30,1
789,111,30,1
790,111,30,1
791,111,38,1
792,111,38,1
793,111,40,1
794,111,40,1
795,111,40,1
796,111,40,1
797,111,40,1
798,111,40,1
799,111,45,1
800,111,45,1
801,111,45,1
802,111,45,1
803,111,45,1
804,111,5,1
805,111,5,1
806,111,5,1
807,111,5,1
808,111,5,1
809,111,5,1
810,111,5,1
811,111,5,1
812,112,10,1
813,112,10,1
814,112,10,1
815,112,10,1
816,112,10,1
817,112,10,1
818,112,10,1
819,112,13,1
820,112,13,1
821,112,13,1
822,112,13,1
823,112,13,1
824,112,13,1
825,112,25,1
826,112,25,1
827,112,25,1
828,112,25,1
829,112,25,1
830,112,25,1
831,112,25,1
832,112,33,1
833,112,33,1
834,112,33,1
835,112,33,1
836,112,33,1
837,112,33,1
838,112,33,1
839,112,36,1
840,112,36,1
841,112,38,1
842,112,38,1
843,112,38,1
844,112,38,1
845,112,38,1
846,112,38,1
847,112,38,1
848,112,38,1
849,112,38,1
850,112,41,1
851,112,41,1
852,112,41,1
853,112,41,1
854,112,41,1
855,112,41,1
856,112,9,1
857,112,9,1
858,112,9,1
859,112,9,1
860,112,9,1
861,112,9,1
862,112,9,1
863,112,9,1
864,112,9,1
865,113,2,1
866,113,2,1
867,113,2,1
868,113,2,1
869,113,2,1
870,113,2,1
871,113,2,1
872,113,2,1
873,113,2,1
874,113,2,1
875,113,2,1
876,113,33,1
877,113,33,1
878,113,33,1
879,113,33,1
880,113,37,1
881,113,37,1
882,113,37,1
883,113,37,1
884,113,37,1
885,113,37,1
886,113,37,1
887,113,37,1
888,113,37,1
889,113,37,1
890,113,37,1
891,113,4,1
892,113,4,1
893,113,4,1
894,113,4,1
895,113,4,1
896,113,4,1
897,113,4,1
898,113,42,1
899,113,42,1
900,113,42,1
901,113,43,1
902,113,43,1
903,113,43,1
904,113,43,1
905,113,43,1
906,113,43,1
907,113,43,1
908,113,43,1
909,113,43,1
910,113,43,1
911,113,43,1
912,113,48,1
913,113,48,1
914,113,48,1
915,113,48,1
916,113,48,1
917,113,48,1
918,113,48,1
919,113,48,1
920,113,48,1
921,113,9,1
922,113,9,1
923,113,9,1
924,113,9,1
925,113,9,1
926,113,9,1
927,113,9,1
928,113,9,1
929,114,19,1
930,114,19,1
931,114,19,1
932,114,19,1
933,114,19,1
934,114,19,1
935,114,2,1
936,114,2,1
937,114,2,1
938,114,2,1
939,114,2,1
940,114,2,1
941,114,2,1
942,114,23,1
943,114,23,1
944,114,23,1
945,114,23,1
946,114,23,1
947,114,24,1
948,114,24,1
949,114,24,1
950,114,24,1
951,114,24,1
952,114,24,1
953,114,24,1
954,114,24,1
955,114,24,1
956,114,24,1
957,114,24,1
958,114,27,1
959,114,27,1
960,114,27,1
961,114,27,1
962,114,27,1
963,114,27,1
964,114,27,1
965,114,28,1
966,114,28,1
967,114,28,1
968,114,28,1
969,114,28,1
970,114,28,1
971,114,28,1
972,114,28,1
973,114,28,1
974,114,4,1
975,114,4,1
976,114,4,1
977,114,4,1
978,114,4,1
979,114,4,1
980,114,42,1
981,114,42,1
982,114,42,1
983,114,42,1
984,114,42,1
985,114,42,1
986,114,42,1
987,114,42,1
988,114,43,1
989,114,43,1
990,114,43,1
991,114,43,1
992,114,43,1
993,114,43,1
994,114,43,1
995,114,50,1
996,114,50,1
997,114,50,1
998,114,50,1
999,114,50,1
1000,114,50,1
1001,114,6,1
1002,114,6,1
1003,114,6,1
1004,114,6,1
1005,114,6,1
1006,114,6,1
1007,114,6,1
1008,114,6,1
1009,114,6,1
1010,114,6,1
1011,115,11,1
1012,115,11,1
1013,115,11,1
1014,115,11,1
1015,115,11,1
1016,115,11,1
1017,115,11,1
1018,115,11,1
1019,115,11,1
1020,115,13,1
1021,115,13,1
1022,115,13,1
1023,115,13,1
1024,115,13,1
1025,115,13,1
1026,115,13,1
1027,115,15,1
1028,115,15,1
1029,115,15,1
1030,115,15,1
1031,115,15,1
1032,115,15,1
1033,115,15,1
1034,115,15,1
1035,115,15,1
1036,115,15,1
1037,115,16,1
1038,115,16,1
1039,115,16,1
1040,115,16,1
1041,115,16,1
1042,115,16,1
1043,115,16,1
1044,115,16,1
1045,115,20,1
1046,115,20,1
1047,115,20,1
1048,115,20,1
1049,115,20,1
1050,115,20,1
1051,115,20,1
1052,115,20,1
1053,115,20,1
1054,115,20,1
1055,115,31,1
1056,115,31,1
1057,115,31,1
1058,115,37,1
1059,115,37,1
1060,115,37,1
1061,115,37,1
1062,115,37,1
1063,115,37,1
1064,115,37,1
1065,115,37,1
1066,115,41,1
1067,115,41,1
1068,115,41,1
1069,115,41,1
1070,115,41,1
1071,115,41,1
1072,115,41,1
1073,115,41,1
1074,115,41,1
1075,115,45,1
1076,115,45,1
1077,115,45,1
1078,115,45,1
1079,115,45,1
1080,115,45,1
1081,115,45,1
1082,115,45,1
1083,116,1,1
1084,116,1,1
1085,116,1,1
1086,116,1,1
1087,116,1,1
1088,116,1,1
1089,116,1,1
1090,116,1,1
1091,116,1,1
1092,116,17,1
1093,116,17,1
1094,116,17,1
1095,116,17,1
1096,116,17,1
1097,116,17,1
1098,116,17,1
1099,116,17,1
1100,116,17,1
1101,116,26,1
1102,116,26,1
1103,116,26,1
1104,116,26,1
1105,116,26,1
1106,116,26,1
1107,116,26,1
1108,116,27,1
1109,116,27,1
1110,116,27,1
1111,116,27,1
1112,116,27,1
1113,116,27,1
1114,116,37,1
1115,116,37,1
1116,116,37,1
1117,116,37,1
1118,116,37,1
1119,116,37,1
1120,116,37,1
1121,116,40,1
1122,116,40,1
1123,116,40,1
1124,116,40,1
1125,116,40,1
1126,116,40,1
1127,116,40,1
1128,116,40,1
1129,116,40,1
1130,116,40,1
1131,116,42,1
1132,116,42,1
1133,116,42,1
1134,116,42,1
1135,116,44,1
1136,116,44,1
1137,116,44,1
1138,116,44,1
1139,116,44,1
1140,117,11,1
1141,117,11,1
1142,117,11,1
1143,117,11,1
1144,117,11,1
1145,117,11,1
1146,117,22,1
1147,117,22,1
1148,117,22,1
1149,117,22,1
1150,117,22,1
1151,117,42,1
1152,117,42,1
1153,117,42,1
1154,117,42,1
1155,117,42,1
1156,117,42,1
1157,117,42,1
1158,117,43,1
1159,117,43,1
1160,117,43,1
1161,117,43,1
1162,117,43,1
1163,117,43,1
1164,117,43,1
1165,117,44,1
1166,117,44,1
1167,117,44,1
1168,117,44,1
1169,117,44,1
1170,117,44,1
1171,117,44,1
1172,117,45,1
1173,117,45,1
1174,117,45,1
1175,117,45,1
1176,117,45,1
1177,117,45,1
1178,117,45,1
1179,117,45,1
1180,117,45,1
1181,117,48,1
1182,117,48,1
1183,117,48,1
1184,117,48,1
1185,117,48,1
1186,117,48,1
1187,117,49,1
1188,117,49,1
1189,117,49,1
1190,117,49,1
1191,117,49,1
1192,117,49,1
1193,117,6,1
1194,117,6,1
1195,117,6,1
1196,117,6,1
1197,117,6,1
1198,117,6,1
1199,117,9,1
1200,117,9,1
1201,117,9,1
1202,117,9,1
1203,117,9,1
1204,117,9,1
1205,117,9,1
1206,117,9,1
1207,118,19,1
1208,118,19,1
1209,118,19,1
1210,118,19,1
1211,118,19,1
1212,118,28,1
1213,118,28,1
1214,118,28,1
1215,118,28,1
1216,118,28,1
1217,118,28,1
1218,118,28,1
1219,118,28,1
1220,118,3,1
1221,118,3,1
1222,118,3,1
1223,118,3,1
1224,118,3,1
1225,118,3,1
1226,118,3,1
1227,118,34,1
1228,118,34,1
1229,118,34,1
1230,118,34,1
1231,118,34,1
1232,118,34,1
1233,118,4,1
1234,118,4,1
1235,118,4,1
1236,118,4,1
1237,118,45,1
1238,118,45,1
1239,118,45,1
1240,118,45,1
1241,118,45,1
1242,118,49,1
1243,118,49,1
1244,118,49,1
1245,118,5,1
1246,118,5,1
1247,118,5,1
1248,118,5,1
1249,118,5,1
1250,118,5,1
1251,118,5,1
1252,118,5,1
1253,118,5,1
1254,118,5,1
1255,118,5,1
1256,118,5,1
1257,118,5,1
1258,118,5,1
1259,118,5,1
1260,118,5,1
1261,119,16,1
1262,119,16,1
1263,119,16,1
1264,119,16,1
1265,119,16,1
1266,119,16,1
1267,119,16,1
1268,119,16,1
1269,119,23,1
1270,119,23,1
1271,119,23,1
1272,119,23,1
1273,119,23,1
1274,119,23,1
1275,119,23,1
1276,119,23,1
1277,119,23,1
1278,119,23,1
1279,119,24,1
1280,119,24,1
1281,119,24,1
1282,119,24,1
1283,119,24,1
1284,119,24,1
1285,119,24,1
1286,119,24,1
1287,119,24,1
1288,119,24,1
1289,119,28,1
1290,119,28,1
1291,119,28,1
1292,119,28,1
1293,119,28,1
1294,119,28,1
1295,119,28,1
1296,119,28,1
1297,119,28,1
1298,119,28,1
1299,119,28,1
1300,119,31,1
1301,119,31,1
1302,119,31,1
1303,119,31,1
1304,119,32,1
1305,119,32,1
1306,119,32,1
1307,119,32,1
1308,119,32,1
1309,119,32,1
1310,119,32,1
1311,119,32,1
1312,119,9,1
1313,119,9,1
1314,119,9,1
1315,119,9,1
1316,119,9,1
1317,119,9,1
1318,119,9,1
1319,120,29,1
1320,120,29,1
1321,120,29,1
1322,120,29,1
1323,120,29,1
1324,120,29,1
1325,120,29,1
1326,120,31,1
1327,120,31,1
1328,120,31,1
1329,120,32,1
1330,120,32,1
1331,120,32,1
1332,120,32,1
1333,120,32,1
1334,120,32,1
1335,120,32,1
1336,120,33,1
1337,120,33,1
1338,120,33,1
1339,120,33,1
1340,120,33,1
1341,120,33,1
1342,120,33,1
1343,120,33,1
1344,120,33,1
1345,120,5,1
1346,120,5,1
1347,120,5,1
1348,120,5,1
1349,120,5,1
1350,120,5,1
1351,120,5,1
1352,121,13,1
1353,121,13,1
1354,121,13,1
1355,121,13,1
1356,121,13,1
1357,121,13,1
1358,121,13,1
1359,121,13,1
1360,121,13,1
1361,121,13,1
1362,121,13,1
1363,121,13,1
